Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Kew,4,h,2117000,S,Fletchers,2016-09-17 00:00:00,5.6,3101,4,1,2,520,Boroondara,-37.8082,145.0323,Southern Metropolitan,10331
Kew,2,h,1331000,S,Nelson,2016-09-17 00:00:00,5.6,3101,2,1,1,424,Boroondara,-37.7995,145.0418,Southern Metropolitan,10331
Kew,4,h,1800000,VB,Kay,2016-09-17 00:00:00,5.6,3101,5,2,2,586,Boroondara,-37.7933,145.0343,Southern Metropolitan,10331
Kew,4,h,2513000,S,Nelson,2016-09-17 00:00:00,5.6,3101,3,1,2,832,Boroondara,-37.8036,145.0545,Southern Metropolitan,10331
Kew,3,h,1476000,S,Jellis,2017-03-18 00:00:00,5.6,3101,3,2,2,288,Boroondara,-37.7997,145.046,Southern Metropolitan,10331
Kew,4,h,2590000,S,Marshall,2017-03-18 00:00:00,5.6,3101,4,2,2,660,Boroondara,-37.8124,145.0361,Southern Metropolitan,10331
Kew,4,h,2625000,PI,Marshall,2017-03-18 00:00:00,5.6,3101,4,2,2,717,Boroondara,-37.8083,145.0418,Southern Metropolitan,10331
Kew,4,h,2265000,S,Jellis,2017-03-18 00:00:00,5.6,3101,4,1,1,650,Boroondara,-37.8098,145.022,Southern Metropolitan,10331
Kew,5,h,1975000,S,Kay,2016-06-18 00:00:00,5.6,3101,3,2,1,531,Boroondara,-37.813,145.0411,Southern Metropolitan,10331
Kew,4,h,2075000,S,Kay,2016-06-18 00:00:00,5.6,3101,4,2,2,764,Boroondara,-37.8046,145.0595,Southern Metropolitan,10331
Kew,5,h,2550000,PI,Marshall,2016-06-18 00:00:00,5.6,3101,5,4,2,597,Boroondara,-37.7937,145.0353,Southern Metropolitan,10331
Kew,4,h,2240000,S,Jellis,2016-11-19 00:00:00,5.6,3101,4,2,2,820,Boroondara,-37.804,145.0553,Southern Metropolitan,10331
Kew,2,h,1275000,S,Jellis,2016-11-19 00:00:00,5.6,3101,2,1,0,381,Boroondara,-37.8033,145.036,Southern Metropolitan,10331
Kew,3,t,1330000,PI,Jellis,2016-11-19 00:00:00,5.6,3101,3,2,2,205,Boroondara,-37.7993,145.0267,Southern Metropolitan,10331
Kew,3,u,720000,S,Jellis,2016-05-22 00:00:00,5.6,3101,3,1,1,0,Boroondara,-37.8135,145.0355,Southern Metropolitan,10331
Kew,3,h,1450000,VB,Jellis,2016-05-22 00:00:00,5.6,3101,3,2,2,247,Boroondara,-37.8053,145.0327,Southern Metropolitan,10331
Kew,3,h,3650000,VB,Jellis,2016-08-22 00:00:00,5.6,3101,3,2,3,1353,Boroondara,-37.8006,145.0218,Southern Metropolitan,10331
Kew,2,u,551000,S,Jellis,2016-04-23 00:00:00,5.6,3101,2,1,2,0,Boroondara,-37.7925,145.0263,Southern Metropolitan,10331
Kew,4,h,2800000,VB,Kay,2016-04-23 00:00:00,5.6,3101,4,1,0,919,Boroondara,-37.8012,145.0297,Southern Metropolitan,10331
Kew,2,u,557000,S,Nelson,2016-09-24 00:00:00,5.6,3101,2,1,1,0,Boroondara,-37.8034,145.0369,Southern Metropolitan,10331
Kew,3,h,1410000,PI,Fletchers,2016-09-24 00:00:00,5.6,3101,3,1,1,519,Boroondara,-37.796,145.0377,Southern Metropolitan,10331
Kew,4,t,1000000,VB,Fletchers,2016-09-24 00:00:00,5.6,3101,3,3,2,317,Boroondara,-37.794,145.032,Southern Metropolitan,10331
Kew,4,h,2450000,VB,Jellis,2016-09-24 00:00:00,5.6,3101,3,2,2,1012,Boroondara,-37.8067,145.0277,Southern Metropolitan,10331
Kew,4,h,2460000,S,Marshall,2016-09-24 00:00:00,5.6,3101,4,4,2,737,Boroondara,-37.8042,145.0291,Southern Metropolitan,10331
Kew,4,h,2850000,S,Marshall,2017-02-25 00:00:00,5.6,3101,4,2,4,690,Boroondara,-37.8037,145.0308,Southern Metropolitan,10331
Kew,5,h,2425000,VB,Jellis,2017-02-25 00:00:00,5.6,3101,5,2,2,534,Boroondara,-37.8044,145.0386,Southern Metropolitan,10331
Kew,2,u,610000,SP,Nelson,2017-02-25 00:00:00,5.6,3101,2,1,1,745,Boroondara,-37.8024,145.0346,Southern Metropolitan,10331
Kew,3,u,955000,S,Marshall,2017-02-25 00:00:00,5.6,3101,3,2,2,140,Boroondara,-37.8063,145.0179,Southern Metropolitan,10331
Kew,2,t,707500,S,Jellis,2016-07-26 00:00:00,5.6,3101,2,1,1,124,Boroondara,-37.7938,145.0321,Southern Metropolitan,10331
Kew,3,h,1410000,S,Nelson,2016-07-26 00:00:00,5.6,3101,3,2,1,442,Boroondara,-37.8046,145.0382,Southern Metropolitan,10331
Kew,3,t,732000,S,Nelson,2016-07-26 00:00:00,5.6,3101,3,1,1,904,Boroondara,-37.801,145.0297,Southern Metropolitan,10331
Kew,2,h,2875000,S,Jellis,2016-06-27 00:00:00,5.6,3101,2,1,1,1065,Boroondara,-37.7944,145.0339,Southern Metropolitan,10331
Kew,3,h,1565000,S,Jellis,2016-06-27 00:00:00,5.6,3101,3,1,1,535,Boroondara,-37.8027,145.0404,Southern Metropolitan,10331
Kew,2,u,480000,VB,RT,2016-06-27 00:00:00,5.6,3101,2,2,1,0,Boroondara,-37.8162,145.0592,Southern Metropolitan,10331
Kew,4,h,1725000,S,Jellis,2016-06-27 00:00:00,5.6,3101,4,2,3,709,Boroondara,-37.8065,145.0287,Southern Metropolitan,10331
Kew,3,h,1500000,PI,Marshall,2016-11-27 00:00:00,5.6,3101,3,1,2,857,Boroondara,-37.7981,145.0423,Southern Metropolitan,10331
Kew,4,h,1750000,S,hockingstuart,2016-11-27 00:00:00,5.6,3101,4,3,2,641,Boroondara,-37.7982,145.0281,Southern Metropolitan,10331
Kew,3,u,1100000,S,Jellis,2016-11-27 00:00:00,5.6,3101,3,1,1,0,Boroondara,-37.8087,145.0452,Southern Metropolitan,10331
Kew,3,h,1290000,S,Christopher,2016-11-27 00:00:00,5.6,3101,3,1,0,321,Boroondara,-37.8116,145.0285,Southern Metropolitan,10331
Kew,3,h,1440000,S,Kay,2016-11-27 00:00:00,5.6,3101,3,1,1,298,Boroondara,-37.8021,145.0391,Southern Metropolitan,10331
Kew,4,h,2560000,PI,Jellis,2016-11-27 00:00:00,5.6,3101,4,3,4,670,Boroondara,-37.8042,145.0279,Southern Metropolitan,10331
Kew,5,h,2600000,VB,hockingstuart,2016-11-27 00:00:00,5.6,3101,5,2,2,674,Boroondara,-37.8064,145.0608,Southern Metropolitan,10331
Kew,4,h,2245000,S,Jellis,2016-11-27 00:00:00,5.6,3101,4,3,2,627,Boroondara,-37.7915,145.0348,Southern Metropolitan,10331
Kew,5,h,3280000,PI,Marshall,2016-11-27 00:00:00,5.6,3101,4,5,2,480,Boroondara,-37.8117,145.0449,Southern Metropolitan,10331
Kew,3,t,730000,SP,RT,2016-11-27 00:00:00,5.6,3101,3,2,2,0,Boroondara,-37.7941,145.0238,Southern Metropolitan,10331
Kew,4,h,4005000,PI,Marshall,2016-05-28 00:00:00,5.6,3101,4,3,3,800,Boroondara,-37.8022,145.0565,Southern Metropolitan,10331
Kew,3,h,1211000,S,Nelson,2016-05-28 00:00:00,5.6,3101,3,1,1,633,Boroondara,-37.7916,145.0352,Southern Metropolitan,10331
Kew,2,u,891000,S,Jellis,2016-05-28 00:00:00,5.6,3101,2,1,1,121,Boroondara,-37.8126,145.0534,Southern Metropolitan,10331
Kew,3,u,620000,VB,hockingstuart,2016-05-28 00:00:00,5.6,3101,3,1,1,0,Boroondara,-37.7978,145.0333,Southern Metropolitan,10331
Kew,4,h,2600000,VB,Kay,2016-08-28 00:00:00,5.6,3101,4,3,2,700,Boroondara,-37.8033,145.0526,Southern Metropolitan,10331
Kew,5,h,2800000,PI,Marshall,2016-08-28 00:00:00,5.6,3101,5,2,3,920,Boroondara,-37.8017,145.0419,Southern Metropolitan,10331
Kew,3,h,1420000,S,Marshall,2016-08-28 00:00:00,5.6,3101,3,2,2,275,Boroondara,-37.8052,145.0489,Southern Metropolitan,10331
Kew,3,h,1800000,PI,Jellis,2016-08-28 00:00:00,5.6,3101,4,2,1,336,Boroondara,-37.8074,145.0318,Southern Metropolitan,10331
Kew,3,h,3065000,S,Kay,2016-07-30 00:00:00,5.6,3101,3,2,3,773,Boroondara,-37.8107,145.051,Southern Metropolitan,10331
Kew,1,u,395000,VB,Jellis,2016-07-30 00:00:00,5.6,3101,1,1,1,0,Boroondara,-37.7999,145.0544,Southern Metropolitan,10331
Kew,4,h,2250000,S,Marshall,2016-07-30 00:00:00,5.6,3101,4,3,2,741,Boroondara,-37.8043,145.0291,Southern Metropolitan,10331
Kew East,4,h,2490000,S,Marshall,2016-09-03 00:00:00,7.5,3102,3,2,2,712,Boroondara,-37.7936,145.0566,Southern Metropolitan,2671
Kew East,2,u,620000,S,Nelson,2016-09-03 00:00:00,7.5,3102,2,1,1,0,Boroondara,-37.7971,145.0514,Southern Metropolitan,2671
Kew East,3,h,1750000,S,Jellis,2017-03-04 00:00:00,7.5,3102,3,1,3,650,Boroondara,-37.7955,145.0473,Southern Metropolitan,2671
Kew East,5,h,1950000,VB,hockingstuart,2016-06-04 00:00:00,7.5,3102,5,2,3,711,Boroondara,-37.7923,145.0528,Southern Metropolitan,2671
Kew East,2,u,605000,S,Nelson,2016-05-07 00:00:00,7.5,3102,2,1,1,0,Boroondara,-37.7969,145.0511,Southern Metropolitan,2671
Kew East,3,h,1920000,S,Jellis,2016-12-10 00:00:00,7.5,3102,3,1,2,672,Boroondara,-37.789,145.0616,Southern Metropolitan,2671
Kew East,4,h,1610000,S,Jellis,2016-11-12 00:00:00,7.5,3102,4,2,2,763,Boroondara,-37.7916,145.0529,Southern Metropolitan,2671
Kew East,5,h,1850000,PI,Nelson,2016-11-12 00:00:00,7.5,3102,5,3,4,787,Boroondara,-37.7894,145.0462,Southern Metropolitan,2671
Kew East,3,h,1615000,S,Nelson,2016-08-13 00:00:00,7.5,3102,3,1,1,702,Boroondara,-37.7922,145.0518,Southern Metropolitan,2671
Kew East,4,h,1830000,PI,Marshall,2016-10-15 00:00:00,7.5,3102,4,2,3,596,Boroondara,-37.799,145.0578,Southern Metropolitan,2671
Kew East,3,h,1300000,S,Nelson,2016-10-15 00:00:00,7.5,3102,3,1,2,378,Boroondara,-37.7956,145.0525,Southern Metropolitan,2671
Kew East,3,h,1880000,S,Jellis,2016-10-15 00:00:00,7.5,3102,3,1,2,836,Boroondara,-37.7951,145.053,Southern Metropolitan,2671
Kew East,4,h,2081000,S,Nelson,2016-04-16 00:00:00,7.5,3102,3,4,3,948,Boroondara,-37.7881,145.0631,Southern Metropolitan,2671
Kew East,4,h,1315000,SP,Nelson,2016-09-17 00:00:00,7.5,3102,4,2,2,458,Boroondara,-37.7981,145.0472,Southern Metropolitan,2671
Kew East,3,h,1750000,S,Jellis,2016-09-17 00:00:00,7.5,3102,3,2,4,611,Boroondara,-37.7997,145.058,Southern Metropolitan,2671
Kew East,5,h,3028000,S,Jellis,2017-03-18 00:00:00,7.5,3102,5,5,4,696,Boroondara,-37.7974,145.0491,Southern Metropolitan,2671
Kew East,5,h,2100000,VB,Nelson,2016-06-18 00:00:00,7.5,3102,5,3,2,695,Boroondara,-37.7904,145.0548,Southern Metropolitan,2671
Kew East,2,u,1110000,S,Fletchers,2016-11-19 00:00:00,7.5,3102,2,1,1,0,Boroondara,-37.7927,145.0597,Southern Metropolitan,2671
Kew East,4,h,2175000,VB,Jellis,2016-05-22 00:00:00,7.5,3102,4,2,2,691,Boroondara,-37.793,145.0592,Southern Metropolitan,2671
Kew East,6,h,1300000,VB,Noel,2016-05-22 00:00:00,7.5,3102,6,3,2,730,Boroondara,-37.7917,145.0509,Southern Metropolitan,2671
Kew East,3,h,1350000,SA,Nelson,2016-08-22 00:00:00,7.5,3102,3,2,2,414,Boroondara,-37.7938,145.0545,Southern Metropolitan,2671
Kew East,3,t,1963000,S,Noel,2016-09-24 00:00:00,7.5,3102,3,2,2,426,Boroondara,-37.7917,145.0585,Southern Metropolitan,2671
Kew East,4,h,1315000,SP,Nelson,2016-09-24 00:00:00,7.5,3102,4,2,2,458,Boroondara,-37.7981,145.0472,Southern Metropolitan,2671
Kew East,3,t,1620000,S,Fletchers,2017-02-25 00:00:00,7.5,3102,3,2,2,248,Boroondara,-37.7923,145.0595,Southern Metropolitan,2671
Kew East,3,h,1770000,S,Fletchers,2016-06-27 00:00:00,7.5,3102,3,1,1,698,Boroondara,-37.7902,145.061,Southern Metropolitan,2671
Kew East,3,t,1260000,S,Lindellas,2016-06-27 00:00:00,7.5,3102,3,2,2,284,Boroondara,-37.7966,145.048,Southern Metropolitan,2671
Kooyong,2,h,1290000,S,hockingstuart,2016-10-15 00:00:00,6.2,3144,2,2,2,0,Stonnington,-37.8407,145.0343,Southern Metropolitan,394
Maidstone,3,h,670000,S,Sweeney,2016-09-03 00:00:00,9.2,3012,3,1,3,564,Maribyrnong,-37.7832,144.8745,Western Metropolitan,3873
Maidstone,3,t,615000,S,Jas,2016-09-03 00:00:00,9.2,3012,3,2,2,165,Maribyrnong,-37.7773,144.8725,Western Metropolitan,3873
Maidstone,3,h,715000,S,Burnham,2016-09-03 00:00:00,9.2,3012,3,1,1,576,Maribyrnong,-37.7808,144.8678,Western Metropolitan,3873
Maidstone,4,h,826000,S,Rendina,2016-09-03 00:00:00,9.2,3012,4,2,2,308,Maribyrnong,-37.7833,144.8817,Western Metropolitan,3873
Maidstone,2,u,275000,PI,Burnham,2016-12-03 00:00:00,9.2,3012,2,1,1,1972,Maribyrnong,-37.7863,144.8769,Western Metropolitan,3873
Maidstone,2,h,711000,S,Jas,2016-12-03 00:00:00,9.2,3012,2,1,0,163,Maribyrnong,-37.789,144.8813,Western Metropolitan,3873
Maidstone,3,t,640000,SP,Biggin,2016-12-03 00:00:00,9.2,3012,3,2,2,214,Maribyrnong,-37.7806,144.8714,Western Metropolitan,3873
Maidstone,3,h,1200000,SP,Biggin,2016-02-04 00:00:00,9.2,3012,3,1,1,589,Maribyrnong,-37.7863,144.881,Western Metropolitan,3873
Maidstone,2,h,927000,S,Purplebricks,2016-02-04 00:00:00,9.2,3012,2,1,4,524,Maribyrnong,-37.779,144.8832,Western Metropolitan,3873
Maidstone,3,t,695000,SP,Sweeney,2017-03-04 00:00:00,9.2,3012,3,2,1,156,Maribyrnong,-37.7898,144.8722,Western Metropolitan,3873
Maidstone,3,h,880000,SP,Biggin,2017-03-04 00:00:00,9.2,3012,3,1,1,586,Maribyrnong,-37.786,144.871,Western Metropolitan,3873
Maidstone,2,u,485000,S,Jas,2016-06-04 00:00:00,9.2,3012,2,1,1,152,Maribyrnong,-37.7844,144.8791,Western Metropolitan,3873
Maidstone,3,h,490000,SP,Jas,2016-06-04 00:00:00,9.2,3012,3,1,2,306,Maribyrnong,-37.7838,144.8724,Western Metropolitan,3873
Maidstone,3,h,725000,SP,Biggin,2016-11-07 00:00:00,9.2,3012,3,1,2,305,Maribyrnong,-37.7858,144.8834,Western Metropolitan,3873
Maidstone,3,h,676500,S,Biggin,2016-10-08 00:00:00,9.2,3012,3,2,1,250,Maribyrnong,-37.7905,144.8762,Western Metropolitan,3873
Maidstone,2,h,502000,SP,Sweeney,2016-10-08 00:00:00,9.2,3012,2,1,1,144,Maribyrnong,-37.7895,144.8667,Western Metropolitan,3873
Maidstone,3,h,721000,S,Sweeney/Advantage,2016-10-08 00:00:00,9.2,3012,2,2,1,239,Maribyrnong,-37.7882,144.8784,Western Metropolitan,3873
Maidstone,4,h,1048000,S,Burnham,2016-09-10 00:00:00,9.2,3012,3,2,1,647,Maribyrnong,-37.79,144.8815,Western Metropolitan,3873
Maidstone,3,u,520000,PI,Burnham,2016-12-10 00:00:00,9.2,3012,3,2,2,184,Maribyrnong,-37.7868,144.8772,Western Metropolitan,3873
Maidstone,2,h,1000000,SP,Prof.,2016-12-10 00:00:00,9.2,3012,2,1,2,700,Maribyrnong,-37.7861,144.8791,Western Metropolitan,3873
Maidstone,3,h,580000,PI,LJ,2016-12-10 00:00:00,9.2,3012,3,1,2,278,Maribyrnong,-37.7817,144.8685,Western Metropolitan,3873
Maidstone,3,h,840000,S,Nelson,2016-12-10 00:00:00,9.2,3012,3,1,1,584,Maribyrnong,-37.7885,144.8771,Western Metropolitan,3873
Maidstone,2,u,335000,SP,Biggin,2017-02-11 00:00:00,9.2,3012,2,1,1,0,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873
Maidstone,3,h,893000,S,Sweeney,2016-11-12 00:00:00,9.2,3012,3,1,3,528,Maribyrnong,-37.779,144.8829,Western Metropolitan,3873
Maidstone,3,h,832000,SP,Sweeney,2016-11-12 00:00:00,9.2,3012,3,1,2,300,Maribyrnong,-37.7896,144.8752,Western Metropolitan,3873
Maidstone,2,h,646000,SP,Jas,2016-08-13 00:00:00,9.2,3012,2,1,2,270,Maribyrnong,-37.7871,144.8791,Western Metropolitan,3873
Maidstone,3,h,673000,SP,Biggin,2016-05-14 00:00:00,9.2,3012,3,1,2,285,Maribyrnong,-37.7813,144.8678,Western Metropolitan,3873
Maidstone,3,t,728000,S,Sweeney,2016-10-15 00:00:00,9.2,3012,3,2,2,218,Maribyrnong,-37.7895,144.8723,Western Metropolitan,3873
Maidstone,2,t,600000,S,hockingstuart,2016-10-15 00:00:00,9.2,3012,2,1,2,127,Maribyrnong,-37.7859,144.8787,Western Metropolitan,3873
Maidstone,3,h,695000,S,Burnham,2016-10-15 00:00:00,9.2,3012,3,1,2,214,Maribyrnong,-37.7798,144.8661,Western Metropolitan,3873
Maidstone,3,h,935000,S,Nelson,2016-10-15 00:00:00,9.2,3012,3,1,2,485,Maribyrnong,-37.7905,144.8812,Western Metropolitan,3873
Maidstone,2,u,349000,PI,hockingstuart,2016-04-16 00:00:00,9.2,3012,2,1,1,0,Maribyrnong,-37.7795,144.8729,Western Metropolitan,3873
Maidstone,3,t,555000,PI,Biggin,2016-09-17 00:00:00,9.2,3012,3,1,2,210,Maribyrnong,-37.7869,144.8749,Western Metropolitan,3873
Maidstone,3,h,815000,S,hockingstuart,2016-09-17 00:00:00,9.2,3012,3,1,2,0,Maribyrnong,-37.781,144.8813,Western Metropolitan,3873
Maidstone,3,h,915000,S,hockingstuart,2016-09-17 00:00:00,9.2,3012,3,1,3,667,Maribyrnong,-37.7784,144.8708,Western Metropolitan,3873
Maidstone,2,u,352500,S,hockingstuart,2017-03-18 00:00:00,9.2,3012,2,1,1,15100,Maribyrnong,-37.7795,144.8729,Western Metropolitan,3873
Maidstone,2,h,600000,S,hockingstuart,2016-06-18 00:00:00,9.2,3012,2,1,1,194,Maribyrnong,-37.787,144.8654,Western Metropolitan,3873
Maidstone,4,h,690000,PI,Sweeney,2016-06-18 00:00:00,9.2,3012,3,2,1,270,Maribyrnong,-37.7798,144.8659,Western Metropolitan,3873
Maidstone,5,h,1350000,S,Biggin,2016-11-19 00:00:00,9.2,3012,5,3,2,527,Maribyrnong,-37.7746,144.8727,Western Metropolitan,3873
Maidstone,3,h,930000,SP,Jas,2016-11-19 00:00:00,9.2,3012,3,1,2,492,Maribyrnong,-37.7909,144.8777,Western Metropolitan,3873
Maidstone,2,t,510000,SP,Sweeney,2016-08-22 00:00:00,9.2,3012,2,1,2,118,Maribyrnong,-37.787,144.8748,Western Metropolitan,3873
Maidstone,3,h,725500,SP,Biggin,2016-08-22 00:00:00,9.2,3012,3,2,2,214,Maribyrnong,-37.7831,144.8825,Western Metropolitan,3873
Maidstone,3,h,746000,S,Village,2016-08-22 00:00:00,9.2,3012,3,1,1,314,Maribyrnong,-37.7877,144.8772,Western Metropolitan,3873
Maidstone,3,h,750000,VB,C21,2016-04-23 00:00:00,9.2,3012,2,2,1,782,Maribyrnong,-37.7829,144.8684,Western Metropolitan,3873
Maidstone,2,u,360000,PI,Pagan,2016-04-23 00:00:00,9.2,3012,3,2,1,0,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873
Maidstone,4,h,765000,SP,Biggin,2016-09-24 00:00:00,9.2,3012,4,1,2,672,Maribyrnong,-37.7824,144.8704,Western Metropolitan,3873
Maidstone,4,h,1060000,S,Biggin,2016-09-24 00:00:00,9.2,3012,4,2,2,660,Maribyrnong,-37.7905,144.8739,Western Metropolitan,3873
Maidstone,3,h,740000,S,Sweeney,2017-02-25 00:00:00,9.2,3012,3,1,2,333,Maribyrnong,-37.7889,144.8787,Western Metropolitan,3873
Maidstone,2,h,770000,S,Sweeney,2017-02-25 00:00:00,9.2,3012,2,1,1,329,Maribyrnong,-37.7887,144.8788,Western Metropolitan,3873
Maidstone,3,h,490000,SP,Biggin,2016-07-26 00:00:00,9.2,3012,3,1,2,269,Maribyrnong,-37.7844,144.8665,Western Metropolitan,3873
Maidstone,3,t,657000,S,Nguyen,2016-07-26 00:00:00,9.2,3012,3,2,2,159,Maribyrnong,-37.7846,144.87,Western Metropolitan,3873
Maidstone,2,h,830000,S,Rendina,2016-11-27 00:00:00,9.2,3012,2,1,2,318,Maribyrnong,-37.7898,144.8817,Western Metropolitan,3873
Maidstone,4,h,675000,S,Sweeney,2016-05-28 00:00:00,9.2,3012,4,1,1,595,Maribyrnong,-37.7817,144.868,Western Metropolitan,3873
Maidstone,3,h,865000,SP,Jas,2016-08-28 00:00:00,9.2,3012,3,1,3,381,Maribyrnong,-37.7874,144.8763,Western Metropolitan,3873
Maidstone,2,t,600000,S,Jas,2016-08-28 00:00:00,9.2,3012,2,2,1,145,Maribyrnong,-37.7801,144.869,Western Metropolitan,3873
Maidstone,4,h,773000,S,Biggin,2016-07-30 00:00:00,9.2,3012,4,1,2,333,Maribyrnong,-37.7893,144.8818,Western Metropolitan,3873
Maidstone,3,h,905000,S,Sweeney,2016-07-30 00:00:00,9.2,3012,3,1,1,686,Maribyrnong,-37.782,144.8828,Western Metropolitan,3873
Malvern,2,u,570500,S,hockingstuart,2017-03-04 00:00:00,7.4,3144,2,1,2,0,Stonnington,-37.8597,145.0318,Southern Metropolitan,4675
Malvern,2,u,1350000,VB,RT,2017-03-04 00:00:00,7.4,3144,2,2,2,0,Stonnington,-37.8638,145.0379,Southern Metropolitan,4675
Malvern,3,h,2050000,S,Jellis,2016-06-04 00:00:00,7.4,3144,2,2,1,231,Stonnington,-37.8607,145.0373,Southern Metropolitan,4675
Malvern,4,h,2300000,S,Jellis,2016-06-04 00:00:00,7.4,3144,4,2,2,599,Stonnington,-37.8493,145.0395,Southern Metropolitan,4675
Malvern,4,h,3460000,S,Jellis,2016-06-04 00:00:00,7.4,3144,4,2,2,502,Stonnington,-37.8515,145.0324,Southern Metropolitan,4675
Malvern,4,h,2400000,VB,Marshall,2016-08-06 00:00:00,7.4,3144,4,2,2,586,Stonnington,-37.866,145.039,Southern Metropolitan,4675
Malvern,2,u,569000,S,Noel,2016-05-07 00:00:00,7.4,3144,2,1,2,0,Stonnington,-37.854,145.041,Southern Metropolitan,4675
Malvern,3,h,2025000,VB,Jellis,2016-05-07 00:00:00,7.4,3144,3,2,2,396,Stonnington,-37.8562,145.0373,Southern Metropolitan,4675
Malvern,3,h,1950000,S,Jellis,2016-05-07 00:00:00,7.4,3144,2,1,1,325,Stonnington,-37.8636,145.0301,Southern Metropolitan,4675
Malvern,3,h,1895000,S,Jellis,2016-11-07 00:00:00,7.4,3144,3,2,0,258,Stonnington,-37.8644,145.0302,Southern Metropolitan,4675
Malvern,2,u,635000,S,hockingstuart,2016-10-08 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.8537,145.041,Southern Metropolitan,4675
Malvern,2,u,611000,SP,Marshall,2016-10-08 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.8515,145.0372,Southern Metropolitan,4675
Malvern,2,h,1611000,S,Marshall,2016-11-12 00:00:00,7.4,3144,2,1,2,277,Stonnington,-37.8586,145.0375,Southern Metropolitan,4675
Malvern,4,h,3800000,S,Kay,2016-08-13 00:00:00,7.4,3144,4,3,2,587,Stonnington,-37.8613,145.0393,Southern Metropolitan,4675
Malvern,3,t,1390000,PI,Marshall,2016-05-14 00:00:00,7.4,3144,3,2,1,227,Stonnington,-37.8577,145.0406,Southern Metropolitan,4675
Malvern,2,h,780000,VB,Jellis,2016-05-14 00:00:00,7.4,3144,2,0,0,0,Stonnington,-37.8502,145.0418,Southern Metropolitan,4675
Malvern,4,h,4700000,S,Marshall,2016-05-14 00:00:00,7.4,3144,4,3,2,879,Stonnington,-37.8527,145.0301,Southern Metropolitan,4675
Malvern,3,h,2415000,S,Jellis,2016-10-15 00:00:00,7.4,3144,3,1,3,696,Stonnington,-37.8462,145.0386,Southern Metropolitan,4675
Malvern,2,u,566000,SP,hockingstuart,2016-10-15 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.8633,145.0338,Southern Metropolitan,4675
Malvern,3,h,1437000,S,hockingstuart,2016-04-16 00:00:00,7.4,3144,2,1,1,313,Stonnington,-37.8511,145.0317,Southern Metropolitan,4675
Malvern,2,t,500000,S,Thomson,2016-07-16 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.8693,145.0348,Southern Metropolitan,4675
Malvern,2,u,1155000,S,Marshall,2016-09-17 00:00:00,7.4,3144,2,2,2,0,Stonnington,-37.851,145.03,Southern Metropolitan,4675
Malvern,3,h,3010000,S,Jellis,2017-03-18 00:00:00,7.4,3144,3,3,4,283,Stonnington,-37.858,145.0351,Southern Metropolitan,4675
Malvern,2,u,650000,VB,Gary,2016-06-18 00:00:00,7.4,3144,2,2,1,0,Stonnington,-37.8514,145.0361,Southern Metropolitan,4675
Malvern,5,h,3400000,SP,Jellis,2016-06-18 00:00:00,7.4,3144,4,3,4,807,Stonnington,-37.8684,145.035,Southern Metropolitan,4675
Malvern,3,h,2355000,S,Marshall,2016-06-18 00:00:00,7.4,3144,3,2,4,471,Stonnington,-37.851,145.0316,Southern Metropolitan,4675
Malvern,5,h,4240000,S,Marshall,2016-11-19 00:00:00,7.4,3144,5,3,3,580,Stonnington,-37.8653,145.0304,Southern Metropolitan,4675
Malvern,3,u,927000,S,Jellis,2016-05-22 00:00:00,7.4,3144,3,1,1,0,Stonnington,-37.8549,145.0298,Southern Metropolitan,4675
Malvern,2,h,1326000,S,J,2016-08-22 00:00:00,7.4,3144,2,1,0,254,Stonnington,-37.8674,145.0355,Southern Metropolitan,4675
Malvern,4,h,4525000,PI,Marshall,2016-08-22 00:00:00,7.4,3144,4,4,2,716,Stonnington,-37.8469,145.0377,Southern Metropolitan,4675
Malvern,2,u,660000,S,Thomson,2016-09-24 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.852,145.0343,Southern Metropolitan,4675
Malvern,4,h,1617000,S,O'Donoghues,2016-09-24 00:00:00,7.4,3144,2,1,0,337,Stonnington,-37.8575,145.0392,Southern Metropolitan,4675
Malvern,4,h,1965000,SP,Jellis,2017-02-25 00:00:00,7.4,3144,4,2,1,300,Stonnington,-37.8638,145.0298,Southern Metropolitan,4675
Malvern,3,h,2325000,PI,RT,2017-02-25 00:00:00,7.4,3144,3,2,2,347,Stonnington,-37.8602,145.0399,Southern Metropolitan,4675
Malvern,4,h,3470000,S,Marshall,2017-02-25 00:00:00,7.4,3144,4,3,2,585,Stonnington,-37.868,145.038,Southern Metropolitan,4675
Malvern,2,u,740000,S,Marshall,2017-02-25 00:00:00,7.4,3144,2,1,1,0,Stonnington,-37.8597,145.0322,Southern Metropolitan,4675
Malvern,5,h,2325000,S,Marshall,2017-02-25 00:00:00,7.4,3144,5,3,2,501,Stonnington,-37.8631,145.0353,Southern Metropolitan,4675
